year,sex,age_x,qx,lx,dx,upcase_lx,upcase_tx,ex
2015,Total,48,0.00165,98022,162,97941,3518845,35.9
2015,Total,49,0.00184,97860,180,97770,3420904,35
2015,Total,50,0.00204,97680,199,97581,3323134,34
2015,Total,51,0.00225,97481,219,97372,3225553,33.1
2015,Total,52,0.00249,97262,243,97141,3128182,32.2
2015,Total,53,0.00281,97019,272,96883,3031041,31.2
2015,Total,54,0.00316,96747,306,96594,2934158,30.3
2015,Total,55,0.00353,96441,340,96271,2837564,29.4
2015,Total,56,0.0039,96101,374,95914,2741293,28.5
2015,Total,57,0.00428,95727,409,95523,2645379,27.6
2015,Total,58,0.00468,95318,446,95095,2549857,26.8
2015,Total,59,0.00508,94872,482,94631,2454762,25.9
2015,Total,60,0.00549,94390,518,94131,2360131,25
2015,Total,61,0.00593,93872,556,93594,2266000,24.1
2015,Total,62,0.00646,93316,602,93015,2172406,23.3
2015,Total,63,0.00711,92714,659,92385,2079391,22.4
2015,Total,64,0.00783,92055,721,91695,1987006,21.6
2015,Total,65,0.00857,91334,783,90943,1895312,20.8
2015,Total,66,0.00937,90551,848,90127,1804369,19.9
2015,Total,67,0.01037,89703,931,89238,1714242,19.1
2015,Total,68,0.01169,88772,1038,88253,1625005,18.3
2015,Total,69,0.01319,87734,1158,87155,1536752,17.5
2015,Total,70,0.01474,86576,1276,85938,1449597,16.7
2015,Total,71,0.01636,85300,1396,84602,1363659,16
2015,Total,72,0.01826,83904,1532,83138,1279057,15.2
2015,Total,73,0.02057,82372,1695,81525,1195919,14.5
2015,Total,74,0.02313,80677,1866,79744,1114394,13.8
2015,Total,75,0.02575,78811,2029,77797,1034650,13.1
2015,Total,76,0.02847,76782,2186,75689,956854,12.5
2015,Total,77,0.03158,74596,2355,73419,881165,11.8
2015,Total,78,0.03526,72241,2547,70968,807746,11.2
2015,Total,79,0.03926,69694,2736,68326,736779,10.6
2015,Total,80,0.0433,66958,2899,65509,668453,10
2015,Total,81,0.04746,64059,3040,62539,602944,9.4
2015,Total,82,0.05222,61019,3186,59426,540405,8.9
2015,Total,83,0.05809,57833,3359,56154,480979,8.3
2015,Total,84,0.06504,54474,3543,52703,424826,7.8
2015,Total,85,0.07233,50931,3684,49089,372123,7.3
2015,Total,86,0.08032,47247,3795,45350,323034,6.8
2015,Total,87,0.08907,43452,3870,41517,277685,6.4
2015,Total,88,0.09863,39582,3904,37630,236168,6
2015,Total,89,0.10905,35678,3891,33733,198538,5.6
2015,Total,90,0.12039,31787,3827,29874,164805,5.2
2015,Total,91,0.13271,27960,3711,26105,134932,4.8
2015,Total,92,0.14606,24249,3542,22478,108827,4.5
2015,Total,93,0.16048,20707,3323,19046,86349,4.2
2015,Total,94,0.17604,17384,3060,15854,67304,3.9
2015,Total,95,0.19278,14324,2761,12944,51450,3.6
2015,Total,96,0.21073,11563,2437,10345,38506,3.3
2015,Total,97,0.22994,9126,2098,8077,28162,3.1
2015,Total,98,0.25044,7028,1760,6148,20085,2.9
2015,Total,99,0.27226,5268,1434,4551,13937,2.6
2015,Total,100_and_over,1,3834,3834,9386,9386,2.4
2015,Male,0,0.00231,100000,231,99806,8050571,80.5
2015,Male,1,0.00015,99769,15,99762,7950765,79.7
2015,Male,2,0.00015,99754,15,99747,7851004,78.7
2015,Male,3,0.00013,99739,13,99733,7751257,77.7
2015,Male,4,0.00011,99726,11,99721,7651525,76.7
2015,Male,5,0.00009,99715,9,99711,7551804,75.7
2015,Male,6,0.00007,99706,7,99703,7452094,74.7
2015,Male,7,0.00006,99699,6,99696,7352391,73.7
2015,Male,8,0.00006,99693,6,99690,7252695,72.8
2015,Male,9,0.00007,99687,7,99684,7153005,71.8
2015,Male,10,0.00007,99680,7,99677,7053322,70.8
2015,Male,11,0.00009,99673,9,99669,6953645,69.8
2015,Male,12,0.0001,99664,10,99659,6853977,68.8
2015,Male,13,0.00013,99654,13,99648,6754318,67.8
2015,Male,14,0.00016,99641,16,99633,6654670,66.8
2015,Male,15,0.00019,99625,19,99616,6555037,65.8
2015,Male,16,0.00022,99606,22,99595,6455422,64.8
2015,Male,17,0.00025,99584,25,99572,6355827,63.8
2015,Male,18,0.00027,99559,27,99546,6256255,62.8
2015,Male,19,0.00028,99532,28,99518,6156710,61.9
2015,Male,20,0.0003,99504,30,99489,6057192,60.9
2015,Male,21,0.00031,99474,31,99459,5957703,59.9
2015,Male,22,0.00032,99443,32,99427,5858244,58.9
2015,Male,23,0.00033,99411,33,99395,5758817,57.9
2015,Male,24,0.00034,99378,34,99361,5659423,56.9
2015,Male,25,0.00035,99344,34,99327,5560062,56
2015,Male,26,0.00035,99310,35,99293,5460735,55
2015,Male,27,0.00037,99275,36,99257,5361442,54
2015,Male,28,0.00038,99239,38,99220,5262185,53
2015,Male,29,0.0004,99201,40,99181,5162965,52
2015,Male,30,0.00043,99161,42,99140,5063784,51.1
2015,Male,31,0.00045,99119,45,99097,4964644,50.1
2015,Male,32,0.00048,99074,47,99051,4865548,49.1
2015,Male,33,0.00051,99027,51,99002,4766497,48.1
2015,Male,34,0.00055,98976,54,98949,4667496,47.2
2015,Male,35,0.00058,98922,58,98893,4568547,46.2
2015,Male,36,0.00063,98864,62,98833,4469654,45.2
2015,Male,37,0.00068,98802,67,98769,4370821,44.2
2015,Male,38,0.00076,98735,75,98698,4272052,43.3
2015,Male,39,0.00085,98660,84,98618,4173355,42.3
2015,Male,40,0.00095,98576,94,98529,4074737,41.3
2015,Male,41,0.00105,98482,103,98431,3976208,40.4
2015,Male,42,0.00115,98379,113,98323,3877777,39.4
2015,Male,43,0.00127,98266,125,98204,3779455,38.5
2015,Male,44,0.00139,98141,137,98073,3681251,37.5
2015,Male,45,0.00151,98004,148,97930,3583179,36.6
2015,Male,46,0.00165,97856,161,97776,3485249,35.6
2015,Male,47,0.00181,97695,177,97607,3387473,34.7
2015,Male,48,0.00203,97518,198,97419,3289867,33.7
2015,Male,49,0.00227,97320,221,97210,3192448,32.8
2015,Male,50,0.00251,97099,244,96977,3095238,31.9
2015,Male,51,0.00278,96855,269,96721,2998261,31
2015,Male,52,0.0031,96586,299,96437,2901541,30
2015,Male,53,0.00351,96287,338,96118,2805104,29.1
2015,Male,54,0.00398,95949,382,95758,2708986,28.2
2015,Male,55,0.00447,95567,428,95353,2613228,27.3
2015,Male,56,0.00497,95139,473,94903,2517875,26.5
2015,Male,57,0.00548,94666,519,94407,2422973,25.6
2015,Male,58,0.00603,94147,567,93864,2328566,24.7
2015,Male,59,0.00658,93580,616,93272,2234703,23.9
2015,Male,60,0.00713,92964,663,92633,2141431,23
2015,Male,61,0.00773,92301,713,91945,2048798,22.2
2015,Male,62,0.00844,91588,773,91202,1956854,21.4
2015,Male,63,0.00933,90815,847,90392,1865652,20.5
2015,Male,64,0.0103,89968,927,89505,1775261,19.7
2015,Male,65,0.01129,89041,1005,88539,1685756,18.9
2015,Male,66,0.01236,88036,1088,87492,1597218,18.1
2015,Male,67,0.01369,86948,1191,86353,1509726,17.4
2015,Male,68,0.01545,85757,1325,85095,1423373,16.6
2015,Male,69,0.01745,84432,1473,83696,1338279,15.9
2015,Male,70,0.01952,82959,1619,82150,1254583,15.1
2015,Male,71,0.02165,81340,1761,80460,1172434,14.4
2015,Male,72,0.02406,79579,1914,78622,1091974,13.7
2015,Male,73,0.02687,77665,2087,76622,1013352,13
2015,Male,74,0.02992,75578,2261,74448,936731,12.4
2015,Male,75,0.03301,73317,2421,72107,862283,11.8
2015,Male,76,0.03625,70896,2570,69611,790177,11.1
2015,Male,77,0.03996,68326,2730,66961,720566,10.5
2015,Male,78,0.0444,65596,2913,64140,653605,10
2015,Male,79,0.04925,62683,3087,61140,589465,9.4
2015,Male,80,0.05415,59596,3227,57983,528326,8.9
2015,Male,81,0.05919,56369,3336,54701,470343,8.3
2015,Male,82,0.06489,53033,3441,51313,415642,7.8
2015,Male,83,0.07187,49592,3564,47810,364330,7.3
2015,Male,84,0.08009,46028,3686,44185,316520,6.9
2015,Male,85,0.08867,42342,3755,40465,272335,6.4
2015,Male,86,0.09805,38587,3783,36696,231870,6
2015,Male,87,0.10827,34804,3768,32920,195175,5.6
2015,Male,88,0.1194,31036,3706,29183,162255,5.2
2015,Male,89,0.13148,27330,3593,25534,133072,4.9
2015,Male,90,0.14457,23737,3432,22021,107538,4.5
2015,Male,91,0.15873,20305,3223,18694,85517,4.2
2015,Male,92,0.17402,17082,2973,15596,66824,3.9
2015,Male,93,0.19047,14109,2687,12766,51228,3.6
2015,Male,94,0.20813,11422,2377,10234,38463,3.4
2015,Male,95,0.22706,9045,2054,8018,28229,3.1
2015,Male,96,0.24728,6991,1729,6127,20211,2.9
2015,Male,97,0.26883,5262,1415,4555,14085,2.7
2015,Male,98,0.29173,3847,1122,3286,9530,2.5
2015,Male,99,0.316,2725,861,2295,6244,2.3
2015,Male,100_and_over,1,1864,1864,3950,3950,2.1
2015,Female,0,0.00194,100000,194,99837,8507223,85.1
2015,Female,1,0.00009,99806,9,99802,8407385,84.2
2015,Female,2,0.00009,99797,9,99793,8307584,83.2
2015,Female,3,0.00008,99788,8,99784,8207791,82.3
2015,Female,4,0.00007,99780,7,99777,8108007,81.3
2015,Female,5,0.00005,99773,5,99771,8008231,80.3
2015,Female,6,0.00004,99768,4,99766,7908460,79.3
2015,Female,7,0.00003,99764,3,99763,7808694,78.3
2015,Female,8,0.00004,99761,4,99759,7708932,77.3
2015,Female,9,0.00005,99757,5,99755,7609173,76.3
2015,Female,10,0.00006,99752,6,99749,7509418,75.3
2015,Female,11,0.00007,99746,7,99743,7409669,74.3
2015,Female,12,0.00008,99739,8,99735,7309927,73.3
2015,Female,13,0.00009,99731,9,99727,7210192,72.3
2015,Female,14,0.00011,99722,11,99717,7110465,71.3
2015,Female,15,0.00012,99711,12,99705,7010749,70.3
2015,Female,16,0.00014,99699,14,99692,6911044,69.3
2015,Female,17,0.00015,99685,15,99678,6811352,68.3
2015,Female,18,0.00016,99670,16,99662,6711674,67.3
2015,Female,19,0.00016,99654,16,99646,6612012,66.3
2015,Female,20,0.00016,99638,16,99630,6512366,65.4
2015,Female,21,0.00016,99622,16,99614,6412736,64.4
2015,Female,22,0.00016,99606,16,99598,6313122,63.4
2015,Female,23,0.00017,99590,17,99582,6213524,62.4
2015,Female,24,0.00017,99573,17,99565,6113943,61.4
2015,Female,25,0.00017,99556,17,99548,6014378,60.4
2015,Female,26,0.00017,99539,17,99531,5914831,59.4
2015,Female,27,0.00018,99522,18,99513,5815300,58.4
2015,Female,28,0.00019,99504,19,99495,5715787,57.4
2015,Female,29,0.00021,99485,21,99475,5616293,56.5
2015,Female,30,0.00023,99464,23,99453,5516818,55.5
2015,Female,31,0.00024,99441,24,99429,5417366,54.5
2015,Female,32,0.00026,99417,26,99404,5317937,53.5
2015,Female,33,0.00027,99391,27,99378,5218533,52.5
2015,Female,34,0.00029,99364,28,99350,5119155,51.5
2015,Female,35,0.0003,99336,30,99321,5019805,50.5
2015,Female,36,0.00031,99306,31,99291,4920484,49.5
2015,Female,37,0.00034,99275,34,99258,4821194,48.6
2015,Female,38,0.00039,99241,39,99222,4721936,47.6
2015,Female,39,0.00046,99202,46,99179,4622714,46.6
2015,Female,40,0.00053,99156,52,99130,4523535,45.6
2015,Female,41,0.0006,99104,59,99075,4424405,44.6
2015,Female,42,0.00067,99045,67,99012,4325331,43.7
2015,Female,43,0.00076,98978,75,98941,4226319,42.7
2015,Female,44,0.00085,98903,84,98861,4127379,41.7
2015,Female,45,0.00094,98819,93,98773,4028518,40.8
2015,Female,46,0.00104,98726,103,98675,3929745,39.8
2015,Female,47,0.00115,98623,114,98566,3831071,38.8
2015,Female,48,0.00128,98509,126,98446,3732505,37.9
2015,Female,49,0.00142,98383,140,98313,3634059,36.9
2015,Female,50,0.00156,98243,154,98166,3535746,36
2015,Female,51,0.00171,98089,168,98005,3437580,35
2015,Female,52,0.00189,97921,185,97829,3339575,34.1
2015,Female,53,0.0021,97736,205,97634,3241746,33.2
2015,Female,54,0.00233,97531,227,97418,3144113,32.2
2015,Female,55,0.00257,97304,250,97179,3046695,31.3
2015,Female,56,0.00281,97054,273,96918,2949516,30.4
2015,Female,57,0.00306,96781,297,96633,2852599,29.5
2015,Female,58,0.00332,96484,321,96324,2755966,28.6
2015,Female,59,0.00359,96163,345,95991,2659643,27.7
2015,Female,60,0.00385,95818,369,95634,2563652,26.8
2015,Female,61,0.00413,95449,395,95252,2468019,25.9
2015,Female,62,0.00449,95054,427,94841,2372767,25
2015,Female,63,0.00494,94627,467,94394,2277927,24.1
2015,Female,64,0.00544,94160,512,93904,2183533,23.2
2015,Female,65,0.00595,93648,557,93370,2089629,22.3
2015,Female,66,0.00651,93091,606,92788,1996260,21.4
2015,Female,67,0.00724,92485,670,92150,1903472,20.6
2015,Female,68,0.00821,91815,754,91438,1811322,19.7
2015,Female,69,0.00932,91061,849,90637,1719884,18.9
2015,Female,70,0.01046,90212,943,89741,1629247,18.1
2015,Female,71,0.01168,89269,1043,88748,1539507,17.2
2015,Female,72,0.0132,88226,1165,87644,1450759,16.4
2015,Female,73,0.01517,87061,1321,86401,1363116,15.7
2015,Female,74,0.01741,85740,1493,84994,1276715,14.9
2015,Female,75,0.01971,84247,1660,83417,1191722,14.1
2015,Female,76,0.02211,82587,1826,81674,1108305,13.4
2015,Female,77,0.02487,80761,2008,79757,1026631,12.7
2015,Female,78,0.02818,78753,2219,77644,946874,12
2015,Female,79,0.03179,76534,2433,75318,869230,11.4
2015,Female,80,0.03544,74101,2626,72788,793913,10.7
2015,Female,81,0.03921,71475,2803,70074,721125,10.1
2015,Female,82,0.04359,68672,2993,67176,651051,9.5
2015,Female,83,0.0491,65679,3225,64067,583876,8.9
2015,Female,84,0.05572,62454,3480,60714,519809,8.3
2015,Female,85,0.06268,58974,3696,57126,459095,7.8
2015,Female,86,0.07037,55278,3890,53333,401969,7.3
2015,Female,87,0.07884,51388,4051,49363,348636,6.8
2015,Female,88,0.08815,47337,4173,45251,299274,6.3
2015,Female,89,0.09836,43164,4246,41041,254023,5.9
2015,Female,90,0.10952,38918,4262,36787,212982,5.5
2015,Female,91,0.12168,34656,4217,32548,176195,5.1
2015,Female,92,0.13489,30439,4106,28386,143648,4.7
2015,Female,93,0.1492,26333,3929,24369,115262,4.4
2015,Female,94,0.16465,22404,3689,20560,90893,4.1
2015,Female,95,0.18128,18715,3393,17019,70334,3.8
2015,Female,96,0.19912,15322,3051,13797,53315,3.5
2015,Female,97,0.2182,12271,2678,10932,39519,3.2
2015,Female,98,0.23853,9593,2288,8449,28587,3
2015,Female,99,0.26011,7305,1900,6355,20138,2.8
2015,Female,100_and_over,1,5405,5405,13783,13783,2.6
2016,Total,0,0.00221,100000,221,99814,8297266,83
2016,Total,1,0.00013,99779,13,99773,8197452,82.2
2016,Total,2,0.00012,99766,12,99760,8097679,81.2
2016,Total,3,0.00011,99754,11,99749,7997919,80.2
2016,Total,4,0.00009,99743,9,99739,7898171,79.2
2016,Total,5,0.00008,99734,8,99730,7798432,78.2
2016,Total,6,0.00006,99726,6,99723,7698702,77.2
2016,Total,7,0.00005,99720,5,99718,7598979,76.2
2016,Total,8,0.00006,99715,6,99712,7499262,75.2
2016,Total,9,0.00007,99709,7,99706,7399550,74.2
2016,Total,10,0.00008,99702,8,99698,7299844,73.2
2016,Total,11,0.00009,99694,9,99690,7200146,72.2
2016,Total,12,0.00011,99685,11,99680,7100457,71.2
2016,Total,13,0.00012,99674,12,99668,7000777,70.2
2016,Total,14,0.00014,99662,14,99655,6901109,69.2
2016,Total,15,0.00016,99648,16,99640,6801454,68.3
2016,Total,16,0.00018,99632,18,99623,6701814,67.3
2016,Total,17,0.0002,99614,20,99604,6602191,66.3
2016,Total,18,0.00021,99594,21,99584,6502587,65.3
2016,Total,19,0.00022,99573,22,99562,6403004,64.3
2016,Total,20,0.00023,99551,22,99540,6303442,63.3
2016,Total,21,0.00023,99529,23,99518,6203902,62.3
2016,Total,22,0.00024,99506,24,99494,6104384,61.3
2016,Total,23,0.00025,99482,25,99470,6004890,60.4
2016,Total,24,0.00025,99457,25,99445,5905421,59.4
2016,Total,25,0.00026,99432,26,99419,5805976,58.4
2016,Total,26,0.00027,99406,27,99393,5706557,57.4
2016,Total,27,0.00028,99379,27,99366,5607165,56.4
2016,Total,28,0.00029,99352,29,99338,5507799,55.4
2016,Total,29,0.00031,99323,30,99308,5408462,54.5
2016,Total,30,0.00032,99293,32,99277,5309154,53.5
2016,Total,31,0.00034,99261,34,99244,5209877,52.5
2016,Total,32,0.00036,99227,36,99209,5110633,51.5
2016,Total,33,0.00038,99191,38,99172,5011424,50.5
2016,Total,34,0.0004,99153,40,99133,4912252,49.5
2016,Total,35,0.00043,99113,42,99092,4813119,48.6
2016,Total,36,0.00045,99071,45,99049,4714027,47.6
2016,Total,37,0.00049,99026,49,99002,4614978,46.6
2016,Total,38,0.00055,98977,55,98950,4515977,45.6
2016,Total,39,0.00063,98922,62,98891,4417027,44.7
2016,Total,40,0.00071,98860,70,98825,4318136,43.7
2016,Total,41,0.00079,98790,78,98751,4219311,42.7
2016,Total,42,0.00088,98712,86,98669,4120560,41.7
2016,Total,43,0.00098,98626,96,98578,4021891,40.8
2016,Total,44,0.00109,98530,107,98477,3923313,39.8
2016,Total,45,0.0012,98423,118,98364,3824837,38.9
2016,Total,46,0.00132,98305,130,98240,3726473,37.9
2016,Total,47,0.00146,98175,144,98103,3628233,37
2016,Total,48,0.00164,98031,161,97951,3530130,36
2016,Total,49,0.00184,97870,180,97780,3432179,35.1
2016,Total,50,0.00205,97690,200,97590,3334399,34.1
2016,Total,51,0.00226,97490,221,97380,3236809,33.2
2016,Total,52,0.00251,97269,244,97147,3139430,32.3
2016,Total,53,0.00279,97025,270,96890,3042283,31.4
2016,Total,54,0.00309,96755,299,96606,2945393,30.4
2016,Total,55,0.00341,96456,329,96292,2848787,29.5
2016,Total,56,0.00373,96127,359,95948,2752496,28.6
2016,Total,57,0.00409,95768,392,95572,2656548,27.7
2016,Total,58,0.0045,95376,429,95162,2560976,26.9
2016,Total,59,0.00494,94947,469,94713,2465815,26
2016,Total,60,0.00538,94478,509,94224,2371102,25.1
2016,Total,61,0.00585,93969,550,93694,2276879,24.2
2016,Total,62,0.00639,93419,597,93121,2183185,23.4
2016,Total,63,0.00702,92822,652,92496,2090064,22.5
2016,Total,64,0.0077,92170,710,91815,1997568,21.7
2016,Total,65,0.00839,91460,767,91077,1905753,20.8
2016,Total,66,0.00914,90693,829,90279,1814677,20
2016,Total,67,0.01012,89864,910,89409,1724398,19.2
2016,Total,68,0.01146,88954,1019,88445,1634989,18.4
2016,Total,69,0.01301,87935,1144,87363,1546545,17.6
2016,Total,70,0.01462,86791,1269,86157,1459182,16.8
2016,Total,71,0.01628,85522,1392,84826,1373025,16.1
2016,Total,72,0.01811,84130,1524,83368,1288199,15.3
2016,Total,73,0.0202,82606,1669,81772,1204831,14.6
2016,Total,74,0.02241,80937,1814,80030,1123060,13.9
2016,Total,75,0.02465,79123,1950,78148,1043030,13.2
2016,Total,76,0.02704,77173,2087,76130,964882,12.5
2016,Total,77,0.02998,75086,2251,73961,888752,11.8
2016,Total,78,0.03374,72835,2458,71606,814792,11.2
2016,Total,79,0.03798,70377,2673,69041,743186,10.6
2016,Total,80,0.04229,67704,2864,66272,674145,10
2016,Total,81,0.04672,64840,3029,63326,607873,9.4
2016,Total,82,0.0517,61811,3196,60213,544548,8.8
2016,Total,83,0.05778,58615,3387,56922,484335,8.3
2016,Total,84,0.06492,55228,3585,53436,427413,7.7
2016,Total,85,0.07245,51643,3742,49772,373978,7.2
2016,Total,86,0.08073,47901,3867,45968,324206,6.8
2016,Total,87,0.08979,44034,3954,42057,278238,6.3
2016,Total,88,0.0997,40080,3996,38082,236181,5.9
2016,Total,89,0.1105,36084,3987,34091,198099,5.5
2016,Total,90,0.12224,32097,3924,30135,164009,5.1
2016,Total,91,0.13499,28173,3803,26272,133874,4.8
2016,Total,92,0.14878,24370,3626,22557,107602,4.4
2016,Total,93,0.16366,20744,3395,19047,85045,4.1
2016,Total,94,0.17968,17349,3117,15791,65999,3.8
2016,Total,95,0.19686,14232,2802,12831,50208,3.5
2016,Total,96,0.21525,11430,2460,10200,37377,3.3
2016,Total,97,0.23486,8970,2107,7917,27177,3
2016,Total,98,0.25571,6863,1755,5986,19261,2.8
2016,Total,99,0.27782,5108,1419,4399,13275,2.6
2016,Total,100_and_over,1,3689,3689,8877,8877,2.4
2016,Male,0,0.00231,100000,231,99806,8065276,80.7
2016,Male,1,0.00015,99769,15,99762,7965470,79.8
2016,Male,2,0.00015,99754,15,99747,7865708,78.9
2016,Male,3,0.00013,99739,13,99733,7765962,77.9
2016,Male,4,0.00012,99726,12,99720,7666229,76.9
2016,Male,5,0.0001,99714,10,99709,7566509,75.9
2016,Male,6,0.00008,99704,8,99700,7466800,74.9
2016,Male,7,0.00007,99696,7,99693,7367100,73.9
2016,Male,8,0.00008,99689,8,99685,7267408,72.9
2016,Male,9,0.00008,99681,8,99677,7167723,71.9
2016,Male,10,0.0001,99673,10,99668,7068046,70.9
2016,Male,11,0.00011,99663,11,99658,6968378,69.9
2016,Male,12,0.00012,99652,12,99646,6868720,68.9
2016,Male,13,0.00014,99640,14,99633,6769074,67.9
2016,Male,14,0.00017,99626,17,99618,6669441,66.9
2016,Male,15,0.0002,99609,20,99599,6569824,66
2016,Male,16,0.00022,99589,22,99578,6470225,65
2016,Male,17,0.00025,99567,25,99555,6370647,64
2016,Male,18,0.00026,99542,26,99529,6271092,63
2016,Male,19,0.00027,99516,27,99503,6171563,62
2016,Male,20,0.00029,99489,28,99475,6072061,61
2016,Male,21,0.0003,99461,29,99447,5972586,60
2016,Male,22,0.00031,99432,31,99417,5873139,59.1
2016,Male,23,0.00032,99401,32,99385,5773723,58.1
2016,Male,24,0.00033,99369,33,99353,5674338,57.1
2016,Male,25,0.00034,99336,34,99319,5574985,56.1
2016,Male,26,0.00035,99302,35,99285,5475666,55.1
2016,Male,27,0.00036,99267,36,99249,5376382,54.2
2016,Male,28,0.00038,99231,38,99212,5277133,53.2
2016,Male,29,0.0004,99193,40,99173,5177921,52.2
2016,Male,30,0.00042,99153,42,99132,5078748,51.2
2016,Male,31,0.00044,99111,44,99089,4979616,50.2
2016,Male,32,0.00047,99067,46,99044,4880527,49.3
2016,Male,33,0.0005,99021,49,98997,4781483,48.3
2016,Male,34,0.00053,98972,52,98946,4682486,47.3
2016,Male,35,0.00056,98920,56,98892,4583540,46.3
2016,Male,36,0.0006,98864,59,98835,4484648,45.4
2016,Male,37,0.00065,98805,64,98773,4385814,44.4
2016,Male,38,0.00073,98741,72,98705,4287041,43.4
2016,Male,39,0.00082,98669,81,98629,4188336,42.4
2016,Male,40,0.00092,98588,90,98543,4089707,41.5
2016,Male,41,0.00101,98498,100,98448,3991164,40.5
2016,Male,42,0.00112,98398,110,98343,3892716,39.6
2016,Male,43,0.00124,98288,122,98227,3794373,38.6
2016,Male,44,0.00137,98166,135,98099,3696146,37.7
2016,Male,45,0.00151,98031,148,97957,3598048,36.7
2016,Male,46,0.00165,97883,161,97803,3500091,35.8
2016,Male,47,0.00182,97722,178,97633,3402288,34.8
2016,Male,48,0.00204,97544,199,97445,3304655,33.9
2016,Male,49,0.00229,97345,223,97234,3207211,32.9
2016,Male,50,0.00255,97122,247,96999,3109977,32
2016,Male,51,0.00281,96875,273,96739,3012979,31.1
2016,Male,52,0.00312,96602,301,96452,2916240,30.2
2016,Male,53,0.00348,96301,335,96134,2819789,29.3
2016,Male,54,0.00388,95966,372,95780,2723655,28.4
2016,Male,55,0.00428,95594,409,95390,2627875,27.5
2016,Male,56,0.00471,95185,448,94961,2532486,26.6
2016,Male,57,0.00518,94737,491,94492,2437525,25.7
2016,Male,58,0.00574,94246,541,93976,2343033,24.9
2016,Male,59,0.00634,93705,594,93408,2249058,24
2016,Male,60,0.00696,93111,648,92787,2155650,23.2
2016,Male,61,0.0076,92463,703,92112,2062863,22.3
2016,Male,62,0.00834,91760,765,91378,1970751,21.5
